Airline,Source,Destination,Total_Stops,Additional_Info,Date,Month,Year,Arrival_Hour,Arrival_Minute,Departure_Hour,Departure_Minute,Price
985,10,0,5,1,8,15,3,2019,21,55,6,40,
986,0,0,2,0,8,15,4,2019,7,45,4,55,
987,1,3,0,2,8,1,4,2019,10,0,10,0,
988,4,3,0,1,8,12,5,2019,19,10,17,0,
989,3,0,2,0,8,15,6,2019,1,0,22,10,
990,4,0,2,0,8,15,6,2019,10,10,7,10,
991,0,3,0,1,8,18,5,2019,23,30,7,35,
992,6,2,1,1,8,27,3,2019,18,50,7,0,
993,3,1,4,0,8,3,6,2019,14,0,11,35,
994,6,2,1,1,8,6,3,2019,21,0,11,40,
995,10,2,1,0,8,27,3,2019,17,50,14,55,
996,4,4,3,0,5,21,3,2019,11,50,10,20,
997,6,2,1,1,8,27,6,2019,1,30,17,0,
998,10,0,5,0,8,24,3,2019,12,35,9,50,
999,1,3,0,2,8,24,5,2019,11,10,12,0,
1000,3,0,2,0,8,21,6,2019,13,0,10,10,
1001,4,2,1,2,8,24,6,2019,12,35,11,45,
1002,3,0,2,0,8,9,4,2019,3,25,0,30,
1003,2,2,1,1,8,6,6,2019,12,55,7,0,
1004,4,0,5,1,8,6,3,2019,7,40,16,55,
1005,6,2,1,1,8,9,3,2019,19,45,4,0,
1006,6,2,1,1,8,15,6,2019,19,0,9,15,
1007,4,3,0,1,8,12,6,2019,16,20,8,25,
1008,6,2,1,1,8,15,6,2019,19,15,12,50,
1009,1,3,0,0,8,21,6,2019,23,20,20,45,
1010,4,0,2,0,8,1,6,2019,14,5,11,10,
1011,4,2,1,2,8,9,5,2019,4,25,5,30,
1012,1,2,1,1,8,27,6,2019,8,15,17,40,
1013,4,3,0,1,5,1,5,2019,9,45,20,25,
1014,4,0,5,1,5,21,3,2019,18,25,11,40,
1015,4,3,0,1,8,21,5,2019,4,40,6,30,
1016,4,3,0,1,5,21,5,2019,12,0,14,5,
1017,1,4,3,1,8,6,3,2019,9,15,16,40,
1018,10,0,2,0,8,21,5,2019,23,50,21,0,
1019,4,3,0,1,5,1,4,2019,9,20,20,0,
1020,4,4,3,0,8,15,6,2019,8,30,7,5,
1021,8,0,2,0,7,12,6,2019,0,5,21,10,
1022,1,2,1,2,8,9,3,2019,19,15,6,50,
1023,1,2,1,2,8,21,5,2019,19,15,12,0,
1024,3,2,1,1,8,15,6,2019,12,10,7,35,
1025,6,2,1,1,8,3,6,2019,19,0,4,55,
1026,0,3,0,1,8,24,3,2019,11,30,7,45,
1027,8,4,3,0,8,3,3,2019,0,10,22,45,
1028,3,2,1,0,8,15,4,2019,8,50,5,35,
1029,4,0,2,0,8,9,5,2019,20,45,17,45,
1030,1,1,4,0,8,3,6,2019,13,55,11,40,
1031,4,3,0,1,5,9,5,2019,12,0,16,30,
1032,6,2,1,1,8,1,6,2019,19,0,10,0,
1033,6,2,1,1,8,15,5,2019,19,15,7,30,
1034,6,2,1,1,8,6,3,2019,13,20,7,0,
1035,4,2,1,1,5,12,6,2019,12,35,10,0,
1036,6,2,1,1,8,27,6,2019,21,0,7,0,
1037,1,2,1,2,8,15,5,2019,19,15,17,15,
1038,4,0,2,0,5,3,5,2019,10,10,7,10,
1039,4,2,1,1,8,9,5,2019,19,0,22,50,
1040,0,3,0,0,8,1,6,2019,22,25,19,55,
1041,4,2,1,1,5,12,6,2019,19,0,10,0,
1042,6,2,1,1,8,3,3,2019,18,50,10,20,
1043,6,2,1,1,8,15,5,2019,19,15,4,55,
1044,2,0,5,0,8,24,3,2019,23,50,20,55,
1045,0,3,0,0,8,6,5,2019,1,20,22,50,
1046,3,3,0,0,8,1,5,2019,16,55,14,25,
1047,3,2,1,1,8,24,6,2019,22,30,6,50,
1048,3,2,1,1,8,9,6,2019,22,30,11,55,
1049,8,4,3,0,7,15,5,2019,7,15,5,45,
1050,1,0,2,0,8,18,5,2019,23,55,21,5,
1051,8,4,3,0,7,6,5,2019,14,45,13,15,
1052,3,2,1,0,8,3,6,2019,0,20,21,5,
1053,8,4,3,0,8,1,4,2019,0,15,22,45,
1054,7,2,1,1,8,21,3,2019,1,35,17,45,
1055,3,0,2,0,8,27,6,2019,22,50,20,0,
1056,4,2,1,2,8,27,6,2019,19,0,23,5,
1057,6,2,1,1,8,6,3,2019,18,50,6,0,
1058,4,3,0,1,8,12,6,2019,12,0,14,5,
1059,3,0,5,0,8,3,3,2019,21,45,18,55,
1060,10,2,1,0,8,9,6,2019,9,10,6,0,
1061,3,4,3,0,8,6,5,2019,18,25,16,55,
1062,8,3,0,1,8,12,6,2019,18,30,11,15,
1063,3,2,1,1,8,3,3,2019,1,35,11,30,
1064,6,2,1,1,8,6,3,2019,19,15,7,5,
1065,10,0,2,0,8,9,5,2019,14,20,11,30,
1066,3,0,5,0,8,24,3,2019,11,30,8,30,
1067,3,2,1,1,8,9,6,2019,15,35,10,35,
1068,6,2,1,1,8,1,6,2019,1,30,15,15,
1069,3,0,2,0,8,1,4,2019,2,20,23,30,
1070,6,2,1,1,8,9,5,2019,19,15,9,15,
1071,4,3,0,1,5,12,6,2019,18,15,20,0,
1072,6,2,1,1,8,15,5,2019,1,30,17,45,
1073,4,4,3,0,8,6,6,2019,8,30,7,5,
1074,3,2,1,1,8,1,6,2019,1,30,16,0,
1075,4,3,0,1,5,1,4,2019,9,20,16,30,
1076,4,2,1,1,5,21,3,2019,18,50,7,5,
1077,4,2,1,2,8,9,4,2019,19,0,21,25,
1078,4,4,3,0,5,1,4,2019,8,30,7,5,
1079,4,2,1,1,8,6,6,2019,4,25,18,15,
1080,6,2,1,2,8,27,5,2019,1,30,15,5,
1081,4,0,2,0,5,6,4,2019,20,45,17,45,
1082,4,2,1,2,5,24,6,2019,19,0,9,40,
1083,4,2,1,1,8,1,6,2019,19,0,20,55,
1084,4,0,2,0,8,9,6,2019,10,10,7,10,
1085,1,3,0,2,8,18,5,2019,23,15,5,50,
1086,1,0,5,2,8,12,3,2019,13,55,6,45,
1087,4,2,1,1,8,3,3,2019,4,25,23,5,
1088,1,3,0,2,8,9,5,2019,11,10,12,0,
1089,4,3,0,1,8,1,5,2019,18,0,20,25,
1090,4,2,1,2,8,24,6,2019,12,35,19,10,
1091,1,2,1,2,8,6,3,2019,9,25,9,45,
1092,8,3,0,0,8,18,3,2019,19,45,17,15,
1093,1,0,5,1,8,1,3,2019,16,20,9,30,
1094,4,3,0,1,5,24,3,2019,4,45,21,10,
1095,4,0,5,1,5,15,3,2019,9,0,8,55,
1096,4,0,2,0,8,6,6,2019,11,20,8,20,
1097,1,2,1,1,8,9,4,2019,19,15,10,0,
1098,3,2,1,1,8,1,6,2019,21,0,6,40,
1099,0,3,0,0,8,27,5,2019,22,25,19,55,
1100,6,2,1,1,8,1,6,2019,21,0,8,0,
1101,1,3,0,2,8,1,4,2019,15,5,16,50,
1102,10,0,2,0,8,12,4,2019,22,15,19,30,
1103,8,3,0,0,8,6,5,2019,9,30,6,55,
1104,1,2,1,0,8,9,3,2019,17,10,14,10,
1105,4,3,0,1,5,1,5,2019,19,50,14,5,
1106,4,0,5,1,5,21,3,2019,10,25,18,40,
1107,4,0,5,1,8,6,3,2019,15,55,9,45,
1108,1,3,0,2,8,6,5,2019,5,25,7,0,
1109,1,0,2,0,8,27,4,2019,19,45,17,0,
1110,3,0,5,1,8,1,3,2019,15,25,11,20,
1111,3,2,1,1,8,15,6,2019,1,30,20,25,
1112,3,3,0,0,8,18,6,2019,18,5,15,30,
1113,3,2,1,1,8,27,3,2019,21,0,7,30,
1114,6,2,1,1,5,18,5,2019,1,30,10,0,
1115,4,2,1,1,5,3,6,2019,19,0,14,0,
1116,4,0,2,0,5,6,6,2019,14,5,11,10,
1117,1,2,1,1,8,24,6,2019,9,25,9,45,
1118,6,2,1,1,8,1,6,2019,12,35,6,0,
1119,1,2,1,1,8,6,4,2019,9,25,9,45,
1120,4,2,1,2,8,6,3,2019,4,25,19,10,
1121,3,3,0,0,8,3,4,2019,0,50,22,15,
1122,6,2,1,1,8,21,5,2019,1,30,14,0,
1123,4,4,3,0,8,15,5,2019,11,50,10,20,
1124,3,0,2,0,8,12,5,2019,22,50,20,0,
1125,4,2,1,2,8,15,6,2019,19,0,20,0,
1126,8,3,0,0,8,18,6,2019,0,40,22,20,
1127,4,3,0,1,8,12,5,2019,9,20,8,25,
1128,1,0,2,0,8,9,5,2019,8,55,6,10,
1129,1,1,4,0,8,6,6,2019,13,55,11,40,
1130,1,3,0,2,8,9,6,2019,5,25,10,0,
1131,4,0,5,1,5,21,3,2019,13,15,8,0,
1132,4,2,1,0,5,9,5,2019,14,15,11,0,
1133,6,2,1,1,8,9,4,2019,21,0,8,0,
1134,3,2,1,1,8,27,3,2019,15,30,10,45,
1135,6,2,1,1,8,24,6,2019,19,15,6,40,
1136,1,0,5,1,8,15,3,2019,18,40,8,15,
1137,1,2,1,1,8,12,6,2019,19,15,3,50,
1138,3,2,1,1,8,12,6,2019,20,0,15,10,
1139,1,4,3,0,8,18,5,2019,22,25,21,5,
1140,1,0,5,1,8,1,3,2019,11,35,11,50,
1141,6,2,1,1,8,3,6,2019,21,0,7,5,
1142,2,0,5,0,8,9,3,2019,23,50,20,55,
1143,4,2,1,1,5,15,6,2019,4,25,8,0,
1144,1,4,3,0,8,6,5,2019,22,25,21,5,
1145,8,0,5,0,8,15,3,2019,23,20,20,30,
1146,3,4,3,0,8,27,3,2019,18,25,16,55,
1147,8,4,3,0,7,1,6,2019,7,15,5,45,
1148,1,0,5,0,8,1,3,2019,12,45,10,0,
1149,6,2,1,1,8,3,6,2019,19,15,9,0,
1150,3,3,0,0,8,6,5,2019,22,55,20,20,
1151,8,3,0,0,7,24,3,2019,19,45,17,15,
1152,8,3,0,0,8,12,5,2019,0,40,22,20,
1153,4,3,0,1,5,6,5,2019,20,45,20,0,
1154,4,3,0,1,8,12,6,2019,22,35,16,30,
1155,8,4,3,0,8,1,6,2019,14,45,13,15,
1156,4,3,0,1,8,24,5,2019,9,20,21,10,
1157,4,4,3,0,5,1,4,2019,21,5,19,35,
1158,4,3,0,1,8,9,5,2019,9,20,21,10,
1159,2,0,2,0,8,12,6,2019,14,30,11,40,
1160,8,0,2,0,7,12,4,2019,0,5,21,10,
1161,3,3,0,0,8,27,5,2019,7,15,4,40,
1162,4,3,0,1,8,9,5,2019,14,25,17,0,
1163,4,0,5,1,8,18,3,2019,5,5,21,25,
1164,6,2,1,1,8,15,6,2019,1,30,17,45,
1165,3,0,2,0,8,15,5,2019,19,55,16,55,
1166,6,2,1,1,8,9,5,2019,21,0,11,40,
1167,4,0,5,1,8,1,3,2019,11,25,16,55,
1168,1,4,3,0,8,9,6,2019,20,45,19,30,
1169,3,1,4,0,8,15,5,2019,15,35,13,15,
1170,3,0,2,0,8,9,5,2019,19,55,16,55,
1171,3,3,0,0,8,3,5,2019,12,20,9,35,
1172,4,2,1,2,8,12,6,2019,12,35,9,40,
1173,6,2,1,1,8,1,6,2019,21,0,10,20,
1174,4,2,1,1,8,27,3,2019,19,45,17,30,
1175,1,3,0,2,8,9,5,2019,12,30,5,50,
1176,1,2,1,1,8,15,6,2019,9,25,9,45,
1177,10,1,4,0,8,9,5,2019,20,5,17,45,
1178,3,2,1,1,8,6,6,2019,20,0,15,10,
1179,1,2,1,1,8,3,3,2019,7,40,8,0,
1180,6,2,1,1,8,3,3,2019,1,35,15,5,
1181,10,3,0,1,8,24,5,2019,9,5,20,20,
1182,4,2,1,2,8,9,4,2019,19,0,19,10,
1183,4,0,2,0,5,18,6,2019,22,50,19,50,
1184,1,2,1,1,8,9,3,2019,8,15,17,45,
1185,1,3,0,2,8,18,5,2019,23,15,8,20,
1186,4,3,0,1,5,12,5,2019,16,20,14,5,
1187,8,1,4,0,8,15,6,2019,20,5,17,45,
1188,8,1,4,0,7,15,6,2019,20,5,17,45,
1189,4,4,3,0,8,21,5,2019,4,20,2,55,
1190,1,2,1,2,8,15,6,2019,19,15,13,15,
1191,4,2,1,2,8,27,5,2019,19,0,9,40,
1192,3,3,0,0,8,18,3,2019,0,5,21,25,
1193,3,2,1,1,8,27,3,2019,12,30,7,20,
1194,6,2,1,1,8,27,6,2019,19,0,11,25,
1195,3,0,2,0,8,24,4,2019,0,15,21,15,
1196,6,2,1,1,8,27,5,2019,12,35,4,55,
1197,4,3,0,1,8,21,5,2019,23,35,20,25,
1198,3,3,0,0,8,15,4,2019,17,45,15,15,
1199,8,4,3,0,8,15,5,2019,14,45,13,15,
1200,6,2,1,1,8,3,3,2019,1,35,9,55,
1201,4,3,0,1,5,1,4,2019,8,15,18,55,
1202,3,2,1,1,8,6,6,2019,1,30,17,10,
1203,6,2,1,1,8,9,5,2019,21,0,10,0,
1204,6,2,1,1,8,12,6,2019,19,15,11,30,
1205,4,3,0,1,8,9,5,2019,18,0,9,35,
1206,4,3,0,1,5,15,5,2019,8,15,21,10,
1207,4,3,0,1,8,1,4,2019,20,45,20,0,
1208,10,0,2,0,8,15,6,2019,22,15,19,30,
1209,4,2,1,2,8,15,6,2019,19,0,18,20,
1210,3,0,2,0,8,24,4,2019,10,5,7,10,
1211,4,3,0,1,5,21,5,2019,23,35,16,30,
1212,1,4,3,0,8,18,5,2019,20,45,19,30,
1213,10,3,0,1,8,15,5,2019,23,25,20,20,
1214,4,2,1,2,8,6,6,2019,19,0,5,30,
1215,4,2,1,1,5,1,4,2019,19,0,17,30,
1216,6,2,1,1,8,24,6,2019,1,30,10,0,
1217,3,3,0,1,8,9,5,2019,23,15,19,35,
1218,3,2,1,1,8,6,3,2019,15,30,6,40,
1219,6,2,1,1,8,9,5,2019,22,30,7,10,
1220,1,2,1,1,8,27,6,2019,19,15,10,0,
1221,3,2,1,1,8,15,5,2019,22,30,8,35,
1222,8,3,0,0,8,27,4,2019,17,25,14,55,
1223,6,2,1,1,8,12,6,2019,21,0,13,0,
1224,6,2,1,1,8,27,6,2019,21,0,9,0,
1225,1,4,3,1,8,6,3,2019,9,10,19,40,
1226,10,0,2,0,8,3,4,2019,23,50,21,0,
1227,6,2,1,1,8,9,6,2019,21,0,8,0,
1228,6,2,1,1,8,24,6,2019,21,0,10,0,
1229,6,2,1,1,8,6,3,2019,18,50,11,40,
1230,10,4,3,1,8,6,3,2019,19,55,15,40,
1231,4,2,1,1,8,3,3,2019,18,50,13,0,
1232,8,3,0,0,8,1,6,2019,17,25,14,55,
1233,4,2,1,2,8,6,6,2019,4,25,5,30,
1234,6,2,1,1,5,6,3,2019,1,35,15,5,
1235,6,2,1,1,8,9,4,2019,19,0,7,30,
1236,4,3,0,1,8,12,6,2019,4,40,8,25,
1237,4,2,1,1,8,1,6,2019,4,25,13,0,
1238,1,2,1,1,8,6,6,2019,23,0,17,40,
1239,6,2,1,1,8,12,6,2019,1,30,17,30,
1240,3,3,0,0,8,24,3,2019,0,5,21,25,
1241,4,3,0,1,5,24,3,2019,20,40,6,30,
1242,10,0,5,0,8,15,3,2019,14,10,11,30,
1243,1,2,1,2,8,1,6,2019,9,25,7,5,
1244,3,1,4,0,8,1,3,2019,0,25,22,5,
1245,1,2,1,1,8,18,5,2019,23,0,6,10,
1246,1,2,1,1,8,24,6,2019,19,15,8,0,
1247,8,3,0,0,7,9,5,2019,0,40,22,20,
1248,3,0,5,0,8,24,3,2019,4,15,1,30,
1249,3,2,1,1,8,6,5,2019,1,30,16,0,
1250,1,2,1,2,8,12,6,2019,19,15,16,40,
1251,1,3,0,2,8,15,5,2019,21,50,12,0,
1252,6,2,1,1,8,15,6,2019,1,30,17,30,
1253,4,2,1,0,8,3,6,2019,14,15,11,0,
1254,1,2,1,2,8,21,5,2019,19,15,12,55,
1255,6,2,1,1,8,27,3,2019,1,35,19,0,
1256,4,2,1,1,5,21,5,2019,19,0,15,0,
1257,6,2,1,1,8,12,6,2019,19,15,13,0,
1258,1,1,4,0,8,24,5,2019,13,55,11,40,
1259,3,2,1,1,8,15,5,2019,1,30,20,25,
1260,1,2,1,1,8,15,6,2019,7,40,13,0,
1261,1,2,1,2,8,9,3,2019,19,15,19,45,
1262,1,3,0,2,8,15,5,2019,13,45,17,30,
1263,4,2,1,1,5,12,6,2019,19,0,21,50,
1264,4,0,2,0,8,9,4,2019,20,45,17,45,
1265,4,4,3,0,8,1,3,2019,21,5,19,35,
1266,4,2,1,2,8,18,5,2019,19,0,23,5,
1267,4,3,0,1,5,18,5,2019,4,40,16,30,
1268,6,2,1,1,8,24,6,2019,21,0,11,30,
1269,4,2,1,1,8,9,6,2019,19,0,2,15,
1270,4,3,0,1,8,1,5,2019,8,15,18,55,
1271,1,2,1,2,8,3,3,2019,19,15,5,55,
1272,4,2,1,1,5,9,6,2019,12,35,10,0,
1273,6,2,1,1,8,3,6,2019,21,0,13,0,
1274,3,2,1,1,8,15,6,2019,1,30,15,0,
1275,4,2,1,1,5,12,6,2019,12,35,19,45,
1276,3,2,1,1,8,3,3,2019,22,20,14,20,
1277,4,2,1,1,5,21,3,2019,18,50,15,0,
1278,4,0,5,1,5,21,3,2019,16,10,8,0,
1279,1,0,5,2,8,9,3,2019,23,55,8,50,
1280,4,0,2,0,5,18,6,2019,20,45,17,45,
1281,4,3,0,1,5,1,5,2019,10,5,14,5,
1282,2,3,0,1,8,1,4,2019,7,45,23,30,
1283,3,0,2,0,8,27,5,2019,21,50,18,55,
1284,6,2,1,1,8,9,5,2019,21,0,7,0,
1285,3,2,1,1,8,9,6,2019,21,0,7,30,
1286,8,0,2,0,8,27,6,2019,12,20,9,30,
1287,4,0,5,1,8,6,3,2019,20,20,20,35,
1288,4,2,1,1,5,9,5,2019,4,25,21,50,
1289,8,0,5,0,8,3,3,2019,8,35,5,45,
1290,6,2,1,1,8,1,6,2019,19,0,6,0,
1291,8,4,3,0,7,27,5,2019,7,15,5,45,
1292,4,2,1,1,5,21,5,2019,4,25,9,0,
1293,4,2,1,2,5,24,6,2019,4,25,5,30,
1294,4,2,1,1,8,1,6,2019,4,25,20,55,
1295,3,2,1,1,8,6,6,2019,1,30,17,30,
1296,1,3,0,0,8,3,3,2019,23,20,20,45,
1297,4,2,1,1,8,24,6,2019,4,25,20,55,
1298,1,2,1,0,8,3,4,2019,8,0,5,10,
1299,10,0,5,1,8,9,3,2019,12,35,6,40,
1300,3,4,3,0,8,3,4,2019,22,50,21,20,
1301,4,3,0,1,8,15,5,2019,9,20,20,0,
1302,4,3,0,1,5,6,5,2019,16,20,16,30,
1303,1,3,0,1,8,12,5,2019,23,15,7,0,
1304,6,2,1,1,8,3,6,2019,21,0,14,0,
1305,4,2,1,2,8,21,5,2019,4,25,9,40,
1306,3,3,0,1,8,1,4,2019,20,30,15,15,
1307,1,2,1,1,8,6,3,2019,7,40,8,0,
1308,6,2,1,1,8,12,6,2019,19,15,10,35,
1309,4,3,0,1,5,1,5,2019,19,50,6,30,
1310,6,2,1,1,8,3,6,2019,1,30,10,0,
1311,4,3,0,1,5,21,5,2019,9,20,8,25,
1312,1,3,0,2,8,9,6,2019,5,35,16,50,
1313,4,2,1,2,5,24,6,2019,19,0,5,30,
1314,4,3,0,1,5,1,4,2019,22,35,14,5,
1315,10,0,2,0,8,15,6,2019,14,20,11,30,
1316,3,4,3,0,8,18,6,2019,18,25,16,55,
1317,3,2,1,1,8,3,3,2019,21,0,6,40,
1318,4,3,0,1,8,24,5,2019,4,40,6,30,
1319,1,2,1,1,8,15,6,2019,7,40,20,0,
1320,1,2,1,1,8,3,6,2019,9,25,9,45,
1321,10,0,2,0,8,12,5,2019,22,15,19,30,
1322,3,2,1,1,8,12,6,2019,16,10,6,50,
1323,3,3,0,0,8,18,4,2019,17,45,15,15,
1324,3,3,0,0,8,12,5,2019,16,55,14,25,
1325,4,3,0,1,8,24,5,2019,22,5,20,25,
1326,3,0,2,0,8,6,4,2019,0,15,21,15,
1327,6,2,1,1,8,9,6,2019,1,30,15,0,
1328,3,2,1,1,8,9,6,2019,12,10,5,5,
1329,3,4,3,0,8,9,3,2019,21,35,20,5,
1330,10,0,2,0,8,1,5,2019,19,35,17,0,
1331,4,3,0,1,8,15,5,2019,10,5,20,0,
1332,1,2,1,2,8,21,5,2019,19,15,19,45,
1333,4,2,1,1,5,3,4,2019,19,0,9,0,
1334,3,2,1,1,8,9,3,2019,22,20,8,35,
1335,1,3,0,2,8,12,5,2019,5,35,16,50,
1336,4,3,0,1,5,12,5,2019,23,35,18,55,
1337,4,2,1,2,8,1,6,2019,19,0,9,40,
1338,4,3,0,1,8,18,5,2019,19,50,8,25,
1339,1,0,5,2,8,12,3,2019,22,10,5,50,
1340,3,2,1,1,8,9,3,2019,22,20,16,10,
1341,1,2,1,2,8,3,6,2019,19,15,22,0,
1342,4,2,1,2,8,9,6,2019,12,35,9,25,
1343,4,4,3,0,8,15,5,2019,21,5,19,35,
1344,1,2,1,1,8,3,4,2019,9,25,9,45,
1345,4,3,0,1,5,15,5,2019,20,45,16,30,
1346,4,2,1,1,5,6,3,2019,4,25,15,5,
1347,4,2,1,1,8,9,3,2019,4,25,15,5,
1348,4,3,0,1,8,1,4,2019,22,5,9,35,
1349,4,3,0,1,8,15,5,2019,9,45,9,35,
1350,4,0,5,1,5,12,3,2019,19,10,22,55,
1351,4,2,1,1,8,6,3,2019,4,25,20,50,
1352,6,2,1,1,8,3,6,2019,19,0,11,40,
1353,1,0,2,0,8,24,5,2019,12,45,10,0,
1354,4,3,0,1,5,15,5,2019,12,0,21,10,
1355,1,2,1,2,8,27,5,2019,19,15,7,10,
1356,8,1,4,0,7,12,6,2019,10,35,8,20,
1357,1,0,5,1,8,21,3,2019,22,5,8,50,
1358,4,0,2,0,5,24,4,2019,18,10,15,15,
1359,1,0,2,0,8,12,6,2019,19,45,17,0,
1360,4,3,0,1,5,15,5,2019,22,35,21,10,
1361,3,0,2,0,8,21,6,2019,4,15,1,30,
1362,4,3,0,1,8,1,5,2019,9,20,14,5,
1363,4,4,3,0,8,24,6,2019,11,50,10,20,
1364,4,3,0,1,8,24,5,2019,10,5,20,0,
1365,8,0,5,0,8,1,3,2019,8,35,5,45,
1366,3,4,3,0,8,3,5,2019,13,30,12,0,
1367,1,2,1,1,8,9,3,2019,9,25,9,45,
1368,10,3,0,1,8,9,6,2019,9,5,20,20,
1369,4,2,1,2,8,24,6,2019,19,0,19,10,
1370,1,0,5,2,8,3,3,2019,22,55,17,0,
1371,4,3,0,1,5,1,4,2019,12,0,16,30,
1372,4,4,3,0,5,1,5,2019,11,50,10,20,
1373,6,2,1,1,8,15,6,2019,21,0,13,0,
1374,3,2,1,2,8,21,3,2019,21,20,8,35,
1375,6,2,1,1,8,6,6,2019,19,0,7,30,
1376,4,3,0,1,8,12,6,2019,10,5,8,25,
1377,3,2,1,1,8,6,3,2019,1,35,11,30,
1378,1,3,0,1,8,9,6,2019,11,10,9,25,
1379,1,2,1,2,8,15,6,2019,19,15,5,0,
1380,4,2,1,2,8,9,6,2019,12,35,9,35,
1381,1,3,0,2,8,24,3,2019,13,45,7,0,
1382,0,3,0,0,8,12,4,2019,12,55,10,20,
1383,3,3,0,1,8,1,5,2019,22,15,17,35,
1384,4,2,1,1,5,9,5,2019,12,35,19,45,
1385,4,0,2,0,5,27,6,2019,18,10,15,15,
1386,1,0,2,0,8,15,5,2019,19,45,17,0,
1387,1,2,1,1,8,9,6,2019,23,0,13,30,
1388,8,0,2,0,7,27,4,2019,0,5,21,10,
1389,4,2,1,2,8,27,6,2019,19,0,13,25,
1390,3,3,0,0,8,9,5,2019,17,45,15,15,
1391,2,0,2,0,8,9,5,2019,14,30,11,40,
1392,6,2,1,1,8,27,3,2019,16,10,9,45,
1393,3,2,1,1,8,1,6,2019,20,0,15,10,
1394,4,3,0,1,8,6,6,2019,16,20,18,55,
1395,4,0,2,0,8,6,5,2019,14,5,11,10,
1396,2,2,1,1,8,21,3,2019,13,20,6,0,
1397,3,2,1,1,8,6,6,2019,21,0,4,55,
1398,3,4,3,0,8,3,6,2019,18,25,16,55,
1399,4,3,0,1,5,1,4,2019,4,40,20,0,
1400,0,3,0,2,8,15,4,2019,23,30,15,10,
1401,8,4,3,0,7,3,5,2019,0,15,22,45,
1402,3,3,0,0,8,9,6,2019,7,15,4,40,
1403,4,0,5,1,5,21,3,2019,18,25,8,55,
1404,6,2,1,1,8,9,4,2019,19,0,9,0,
1405,4,0,2,0,5,27,5,2019,22,50,19,50,
1406,3,2,1,0,8,27,5,2019,8,50,5,35,
1407,3,4,3,0,8,18,5,2019,4,5,2,35,
1408,4,2,1,1,8,18,5,2019,19,0,13,0,
1409,8,1,4,0,7,12,5,2019,10,35,8,20,
1410,4,2,1,2,8,24,6,2019,4,25,9,40,
1411,8,0,2,0,8,6,6,2019,12,20,9,30,
1412,1,2,1,2,8,15,6,2019,19,15,10,55,
1413,4,0,2,0,8,15,5,2019,10,10,7,10,
1414,6,2,1,1,8,24,5,2019,19,15,12,50,
1415,6,2,1,1,8,24,6,2019,19,0,8,0,
1416,4,2,1,1,8,6,3,2019,4,25,17,30,
1417,10,0,5,0,8,1,3,2019,18,35,16,0,
1418,4,0,5,1,8,1,3,2019,19,10,11,40,
1419,4,3,0,1,5,15,5,2019,22,35,14,5,
1420,6,2,1,1,8,9,5,2019,1,30,16,0,
1421,4,3,0,1,5,6,6,2019,22,35,14,5,
1422,6,2,1,1,8,15,6,2019,21,0,10,0,
1423,3,3,0,0,8,18,3,2019,16,55,14,20,
1424,4,3,0,1,5,6,5,2019,20,45,8,25,
1425,0,2,1,1,8,9,5,2019,22,25,7,55,
1426,6,2,1,1,8,6,3,2019,18,50,8,0,
1427,1,4,3,0,8,27,6,2019,7,40,6,20,
1428,10,0,2,0,8,18,4,2019,14,20,11,30,
1429,3,0,2,0,8,9,5,2019,22,50,20,0,
1430,6,2,1,1,8,9,5,2019,19,0,11,40,
1431,6,2,1,1,8,18,5,2019,21,0,10,0,
1432,4,2,1,1,8,27,3,2019,19,45,19,45,
1433,4,3,0,1,8,6,6,2019,22,35,18,55,
1434,4,2,1,2,8,9,6,2019,4,25,20,0,
1435,6,2,1,1,8,9,5,2019,1,30,19,0,
1436,4,3,0,1,8,9,5,2019,9,20,20,0,
1437,3,3,0,1,8,24,5,2019,22,15,17,35,
1438,2,0,5,0,8,18,3,2019,10,40,7,45,
1439,6,2,1,1,8,21,3,2019,21,0,12,50,
1440,0,3,0,0,8,3,3,2019,12,55,10,20,
1441,8,3,0,0,8,6,4,2019,9,30,6,55,
1442,6,2,1,1,8,9,6,2019,1,30,17,30,
1443,4,3,0,1,8,9,5,2019,4,40,18,55,
1444,3,0,2,0,8,24,5,2019,3,25,0,30,
1445,3,3,0,0,8,1,3,2019,8,20,5,30,
1446,3,3,0,0,8,1,4,2019,0,50,22,15,
1447,8,0,2,0,8,18,4,2019,12,20,9,30,
1448,6,2,1,1,8,9,5,2019,21,0,12,50,
1449,4,3,0,1,8,12,6,2019,20,45,8,25,
1450,8,2,1,1,8,27,6,2019,22,5,15,45,
1451,1,2,1,2,8,1,6,2019,19,15,16,40,
1452,3,0,2,0,8,6,5,2019,21,20,18,25,
1453,8,1,4,0,8,12,6,2019,12,0,9,45,
1454,4,2,1,1,5,9,3,2019,4,25,21,50,
1455,3,2,1,1,8,12,6,2019,22,30,6,50,
1456,4,3,0,1,8,18,5,2019,22,5,17,0,
1457,1,3,0,2,8,6,6,2019,23,15,8,20,
1458,4,3,0,1,8,15,5,2019,4,40,18,55,
1459,1,2,1,2,8,15,6,2019,19,15,22,0,
1460,6,2,1,1,8,24,6,2019,19,15,6,0,
1461,4,2,1,1,8,3,3,2019,4,25,13,0,
1462,4,2,1,1,5,3,6,2019,4,25,13,0,
1463,3,2,1,1,8,9,6,2019,1,30,11,25,
1464,3,0,2,0,8,6,5,2019,6,50,4,0,
